index,train_type
11597,0
1673,0
856,0
6977,0
16302,0
10554,0
12158,0
9056,0
11977,0
10726,0
13140,0
16443,0
8940,0
1460,0
1528,0
12301,0
10822,0
15884,0
5443,0
8618,0
18698,0
1518,0
15753,0
13348,0
15816,0
2565,0
18048,0
8592,0
15907,0
8728,0
7548,0
2213,0
1156,0
16814,0
15869,0
5782,0
19140,0
486,0
7615,0
6864,0
16546,0
12147,0
9785,0
6831,0
11377,0
17518,0
12803,0
19885,0
5797,0
17893,0
18929,0
3287,0
9597,0
12941,0
103,0
5422,0
8365,0
8010,0
19299,0
7542,0
7655,0
15970,0
1146,0
17409,0
18595,0
5557,0
19204,0
9036,0
18554,0
3262,0
11359,0
15922,0
7665,0
11872,0
8168,0
7122,0
219,0
302,0
3216,0
2146,0
5955,0
7062,0
5961,0
9275,0
16069,0
16607,0
13036,0
13152,0
3211,0
17879,0
13161,0
19134,0
397,0
16147,0
19527,0
19106,0
2899,0
19827,0
2983,0
3173,0
12962,0
18686,0
8763,0
5704,0
18261,0
5456,0
12609,0
16136,0
12481,0
7178,0
6440,0
12712,0
973,0
11506,0
9783,0
18050,0
11836,0
16310,0
3554,0
16228,0
6255,0
10954,0
1709,0
12847,0
16551,0
12673,0
1158,0
9470,0
9420,0
2812,0
11893,0
2523,0
19017,0
12279,0
19232,0
2931,0
6486,0
1007,0
11000,0
1144,0
17119,0
10601,0
1222,0
17422,0
8386,0
9889,0
1102,0
7879,0
16127,0
12552,0
5533,0
6289,0
1986,0
7861,0
11315,0
16393,0
18931,0
19764,0
12617,0
18727,0
3523,0
8509,0
2119,0
6699,0
7235,0
5885,0
9505,0
19819,0
11744,0
1918,0
12516,0
17030,0
3409,0
5644,0
8950,0
691,0
11670,0
6599,0
18117,0
650,0
12492,0
7116,0
1167,0
13031,0
17591,0
2334,0
19574,0
13329,0
1802,0
11501,0
223,0
16835,0
17999,0
15619,0
6284,0
8281,0
19449,0
1723,0
8111,0
8756,0
15738,0
2346,0
17407,0
15972,0
9782,0
13305,0
6703,0
8285,0
5884,0
5636,0
6268,0
6665,0
18082,0
12565,0
8158,0
1373,0
6632,0
6228,0
19751,0
995,0
16419,0
5445,0
15830,0
7222,0
13008,0
8444,0
16516,0
15683,0
3451,0
16696,0
16521,0
19126,0
12992,0
15615,0
9852,0
19191,0
1504,0
10737,0
5647,0
3085,0
19977,0
826,0
9995,0
1853,0
11897,0
6380,0
2303,0
11061,0
19414,0
17625,0
19722,0
19400,0
2004,0
11794,0
6487,0
3129,0
18509,0
3228,0
2321,0
1717,0
15982,0
3155,0
13262,0
730,0
17677,0
16951,0
18397,0
9854,0
7334,0
10623,0
10327,0
12518,0
6664,0
9724,0
17897,0
10485,0
1400,0
17474,0
12010,0
3339,0
1829,0
19584,0
19187,0
6725,0
2784,0
16325,0
518,0
10432,0
10854,0
16018,0
9379,0
6257,0
7493,0
13270,0
12989,0
19766,0
2360,0
11726,0
1275,0
9858,0
19152,0
18099,0
6641,0
6747,0
19789,0
8567,0
11678,0
3268,0
16141,0
16704,0
5740,0
11071,0
17295,0
2600,0
7043,0
6500,0
10714,0
16677,0
5568,0
13026,0
18475,0
184,0
6672,0
12794,0
1525,0
19014,0
8059,0
2972,0
11158,0
9011,0
9068,0
17366,0
1017,0
1385,0
9705,0
10237,0
8332,0
13147,0
1414,0
3171,0
10981,0
314,0
12499,0
15867,0
12140,0
17017,0
2391,0
18255,0
8690,0
1161,0
674,0
7851,0
19425,0
10536,0
18096,0
6224,0
6875,0
12303,0
8412,0
5897,0
5798,0
19648,0
11750,0
8282,0
8844,0
757,0
12963,0
6963,0
425,0
17132,0
9355,0
18818,0
6360,0
1629,0
16025,0
12602,0
9291,0
17949,0
2006,0
10980,0
8748,0
18836,0
7513,0
18804,0
10644,0
37,0
11097,0
17509,0
584,0
7676,0
17898,0
8463,0
6437,0
16501,0
2993,0
7475,0
18365,0
1955,0
10305,0
19681,0
16490,0
9224,0
7488,0
18001,0
13197,0
19102,0
5446,0
10391,0
18180,0
6670,0
7936,0
5476,0
6082,0
19826,0
13138,0
12624,0
8079,0
15603,0
7175,0
10889,0
9882,0
1362,0
1508,0
11732,0
9377,0
18236,0
9990,0
18068,0
7016,0
6597,0
2301,0
10105,0
12734,0
10030,0
2751,0
5444,0
17653,0
135,0
9406,0
8957,0
8885,0
13013,0
10472,0
7414,0
18334,0
11159,0
18130,0
6374,0
8061,0
11582,0
7790,0
12139,0
11090,0
560,0
8396,0
17902,0
15706,0
13111,0
12760,0
17198,0
13187,0
19116,0
19378,0
7512,0
7559,0
3431,0
9902,0
10001,0
11588,0
17807,0
8524,0
8193,0
11220,0
2935,0
5700,0
12924,0
6569,0
18129,0
10966,0
16790,0
3437,0
8889,0
6926,0
697,0
10073,0
760,0
17608,0
5971,0
16464,0
6558,0
16740,0
19404,0
19619,0
16772,0
6537,0
15676,0
6835,0
7311,0
2078,0
17305,0
11478,0
5642,0
3435,0
19711,0
3373,0
7428,0
8688,0
8136,0
17572,0
2330,0
1294,0
9788,0
10941,0
11777,0
10495,0
17541,0
1040,0
10446,0
19644,0
758,0
3286,0
932,0
3359,0
7760,0
12152,0
9004,0
19153,0
9871,0
558,0
9550,0
18422,0
7554,0
12653,0
1930,0
18168,0
7551,0
11020,0
17858,0
11625,0
17072,0
12496,0
9287,0
16886,0
8468,0
18972,0
7215,0
9722,0
6509,0
3541,0
18273,0
1369,0
16484,0
18799,0
11128,0
10891,0
3012,0
79,0
8660,0
9863,0
12099,0
12431,0
16771,0
16223,0
11066,0
16130,0
11206,0
7207,0
7206,0
19728,0
13069,0
6222,0
9484,0
10074,0
13297,0
17374,0
7168,0
6956,0
19900,0
12517,0
6869,0
19517,0
19161,0
10454,0
15698,0
264,0
6531,0
2448,0
17805,0
12859,0
18755,0
10992,0
18381,0
7265,0
10747,0
9989,0
19805,0
17635,0
3454,0
364,0
123,0
476,0
8230,0
9763,0
18315,0
12661,0
18912,0
17382,0
15975,0
11121,0
259,0
11743,0
16088,0
12744,0
189,0
5878,0
228,0
19350,0
17727,0
2579,0
9164,0
9918,0
7625,0
12430,0
17345,0
15756,0
8655,0
16294,0
12828,0
17604,0
736,0
7212,0
10010,0
9430,0
11072,0
9927,0
7920,0
8086,0
16946,0
17515,0
9124,0
7914,0
2900,0
17585,0
8712,0
10860,0
17310,0
2473,0
11611,0
2704,0
12702,0
10060,0
5604,0
17442,0
6120,0
2206,0
15655,0
16388,0
11492,0
2910,0
10545,0
7780,0
6049,0
18112,0
8183,0
455,0
39,0
11179,0
18592,0
180,0
9842,0
3345,0
18860,0
7470,0
9776,0
8619,0
8026,0
17178,0
9091,0
7593,0
5696,0
1379,0
19837,0
1973,0
16238,0
5578,0
3455,0
6780,0
11373,0
616,0
17804,0
9914,0
2383,0
18311,0
7711,0
8122,0
1322,0
10828,0
19946,0
18844,0
9118,0
19355,0
15628,0
2318,0
17739,0
641,0
10154,0
640,0
1467,0
10576,0
9086,0
15772,0
9855,0
11141,0
12192,0
16981,0
12484,0
12060,0
12891,0
8220,0
17441,0
6235,0
527,0
5900,0
72,0
2459,0
18959,0
16185,0
8829,0
16363,0
15814,0
1068,0
8283,0
11915,0
7339,0
16632,0
7864,0
15780,0
16703,0
1606,0
5790,0
2724,0
19738,0
19715,0
9302,0
3048,0
9342,0
18501,0
2675,0
2385,0
18146,0
6626,0
16013,0
18746,0
18195,0
1043,0
16706,0
17152,0
233,0
7187,0
5889,0
13156,0
18405,0
9535,0
3112,0
5631,0
3371,0
18266,0
622,0
19787,0
3215,0
18872,0
2197,0
3283,0
15713,0
12994,0
3503,0
17199,0
10762,0
15835,0
16802,0
11769,0
16823,0
17841,0
1569,0
6624,0
19568,0
6933,0
11160,0
12575,0
8979,0
3426,0
15977,0
9755,0
2435,0
11169,0
19650,0
7749,0
2073,0
18364,0
8726,0
16075,0
700,0
16005,0
18122,0
10350,0
17938,0
2410,0
5514,0
975,0
16890,0
19532,0
1165,0
2105,0
19080,0
6673,0
1535,0
11340,0
19371,0
3133,0
10045,0
9479,0
11892,0
16462,0
3294,0
13082,0
6653,0
8464,0
1253,0
9032,0
809,0
11756,0
12355,0
8214,0
6973,0
1726,0
6125,0
15828,0
10519,0
5522,0
15724,0
10435,0
5862,0
15752,0
2034,0
7197,0
10285,0
8958,0
16397,0
10622,0
3490,0
610,0
6381,0
9537,0
17648,0
9394,0
1998,0
16140,0
11707,0
12326,0
2223,0
9060,0
19455,0
7073,0
17168,0
13063,0
1426,0
12001,0
13246,0
8176,0
9534,0
3581,0
7117,0
8514,0
11264,0
2348,0
16679,0
6391,0
2550,0
17108,0
9558,0
7103,0
719,0
5504,0
8662,0
11425,0
2282,0
18115,0
6369,0
2804,0
16365,0
7478,0
17351,0
1065,0
315,0
11133,0
18764,0
443,0
1544,0
18489,0
1244,0
1758,0
6753,0
5942,0
9179,0
3180,0
6799,0
2606,0
452,0
607,0
12666,0
11607,0
686,0
8895,0
18497,0
13303,0
7032,0
11449,0
11964,0
17429,0
16597,0
16653,0
10630,0
6830,0
13041,0
8699,0
11436,0
8565,0
11274,0
19005,0
7421,0
16312,0
18662,0
10344,0
8963,0
9052,0
627,0
16083,0
9235,0
6451,0
18441,0
12665,0
356,0
15664,0
6405,0
2112,0
18766,0
2001,0
5666,0
620,0
10840,0
8413,0
10727,0
17680,0
9906,0
7364,0
133,0
10532,0
7622,0
18231,0
18325,0
906,0
789,0
17937,0
18242,0
16954,0
5844,0
17523,0
5630,0
11162,0
9647,0
18293,0
19141,0
8045,0
11806,0
11929,0
18174,0
1402,0
2593,0
1038,0
1079,0
19841,0
11182,0
18935,0
7677,0
8025,0
10241,0
1427,0
13067,0
3312,0
6711,0
19969,0
17871,0
2315,0
12512,0
1071,0
10703,0
2602,0
13360,0
2040,0
9838,0
6265,0
12072,0
12906,0
10291,0
12401,0
17731,0
7815,0
6196,0
8416,0
207,0
10511,0
10829,0
18606,0
6643,0
3147,0
1548,0
10508,0
11602,0
19917,0
8608,0
9973,0
2532,0
17044,0
12582,0
7335,0
18343,0
9685,0
1342,0
320,0
10849,0
2129,0
12543,0
8249,0
12936,0
1391,0
6112,0
8637,0
10961,0
1470,0
6929,0
5553,0
6316,0
1217,0
18809,0
8462,0
17350,0
6792,0
2736,0
15906,0
10763,0
12169,0
18780,0
11766,0
15817,0
15872,0
18438,0
11031,0
2359,0
1875,0
1885,0
100,0
16477,0
19119,0
10466,0
11493,0
9198,0
16670,0
5635,0
10692,0
18363,0
13372,0
1839,0
7937,0
11050,0
17896,0
13045,0
7820,0
7728,0
5580,0
9580,0
745,0
8317,0
11788,0
17254,0
11687,0
17533,0
6389,0
13347,0
7255,0
6728,0
354,0
5632,0
13032,0
9042,0
12363,0
17272,0
18784,0
1109,0
2581,0
19013,0
11850,0
2761,0
11208,0
18656,0
13148,0
16650,0
2954,0
8242,0
5861,0
11883,0
55,0
11417,0
9022,0
2305,0
5450,0
11246,0
1443,0
2533,0
12916,0
13376,0
9933,0
5764,0
16968,0
9197,0
3512,0
16267,0
8348,0
17089,0
6028,0
16449,0
19699,0
7377,0
2673,0
6415,0
9387,0
3266,0
3141,0
10345,0
2445,0
5576,0
12400,0
5425,0
186,0
8589,0
18671,0
10921,0
18064,0
8117,0
17010,0
2314,0
2374,0
16741,0
2234,0
6205,0
15798,0
3281,0
1536,0
12826,0
11474,0
17929,0
10232,0
5499,0
5479,0
19353,0
16090,0
17025,0
2009,0
2842,0
7993,0
13309,0
6032,0
12290,0
12336,0
18631,0
2985,0
9019,0
9082,0
6443,0
5491,0
10455,0
15638,0
19324,0
17033,0
9077,0
17652,0
10406,0
19032,0
16580,0
6158,0
11349,0
12332,0
5715,0
11919,0
18529,0
12557,0
19364,0
9679,0
6922,0
11231,0
1777,0
19606,0
7286,0
13253,0
8403,0
17390,0
12377,0
16436,0
16103,0
3179,0
19159,0
19971,0
8251,0
17550,0
10114,0
7708,0
12427,0
16602,0
12477,0
19123,0
16620,0
17047,0
7664,0
18638,0
11306,0
6918,0
11835,0
10806,0
16913,0
9014,0
12361,0
11403,0
6675,0
27,0
10151,0
15916,0
6501,0
3443,0
12314,0
12502,0
2685,0
1725,0
12475,0
11100,0
18687,0
7994,0
1041,0
7137,0
1282,0
8473,0
16011,0
11470,0
10823,0
5463,0
6375,0
15727,0
9802,0
11025,0
12050,0
6548,0
5591,0
9812,0
2717,0
13057,0
2276,0
9385,0
8090,0
11185,0
5848,0
6688,0
10998,0
7029,0
12323,0
16699,0
7183,0
430,0
1138,0
8238,0
15621,0
6427,0
2059,0
18865,0
307,0
12216,0
352,0
11060,0
10170,0
13255,0
19122,0
398,0
1660,0
11400,0
5672,0
933,0
9049,0
17819,0
11847,0
2746,0
9733,0
840,0
8139,0
1334,0
654,0
5821,0
10321,0
11235,0
10884,0
10700,0
8130,0
1357,0
2123,0
11398,0
11150,0
16378,0
18320,0
17843,0
16015,0
3471,0
19083,0
7170,0
17749,0
10564,0
1384,0
3598,0
19034,0
1765,0
12887,0
8087,0
2437,0
12287,0
18725,0
7774,0
48,0
17048,0
19554,0
7139,0
12997,0
10507,0
5419,0
7800,0
1266,0
16957,0
9546,0
7916,0
16700,0
10755,0
19045,0
5598,0
19332,0
11273,0
2341,0
8008,0
19953,0
9937,0
11127,0
6996,0
11610,0
18639,0
16807,0
448,0
12905,0
19737,0
11200,0
10087,0
16522,0
16414,0
12331,0
8211,0
7538,0
7843,0
15695,0
8418,0
7765,0
9005,0
6399,0
948,0
8018,0
12923,0
12208,0
6616,0
2943,0
8736,0
632,0
6087,0
5554,0
6102,0
16361,0
1252,0
17347,0
16865,0
256,0
12146,0
19687,0
5882,0
17253,0
7429,0
89,0
17908,0
9735,0
2022,0
19562,0
6758,0
10876,0
767,0
9885,0
468,0
19882,0
18822,0
2616,0
9404,0
17769,0
2695,0
17504,0
6127,0
10336,0
7396,0
8821,0
1424,0
12973,0
18186,0
17783,0
19895,0
1020,0
1352,0
2161,0
15600,0
2639,0
1730,0
11693,0
12654,0
763,0
17957,0
1846,0
7329,0
18993,0
5667,0
1672,0
7060,0
19004,0
10967,0
12015,0
12058,0
1603,0
12458,0
12276,0
2738,0
3391,0
12498,0
7591,0
8733,0
1069,0
12253,0
8996,0
6669,0
6387,0
16174,0
2416,0
16889,0
3153,0
9495,0
16778,0
9595,0
19418,0
3307,0
12304,0
9964,0
13299,0
1091,0
19468,0
6457,0
12319,0
1960,0
9184,0
16678,0
12903,0
15821,0
1098,0
2572,0
6079,0
6030,0
17709,0
17349,0
17073,0
18426,0
1989,0
275,0
6882,0
11667,0
12283,0
18073,0
10243,0
16112,0
19717,0
5843,0
13059,0
10159,0
8536,0
19759,0
1458,0
11856,0
6241,0
8310,0
8744,0
11819,0
6481,0
1288,0
11490,0
8457,0
19684,0
17611,0
5708,0
18316,0
16626,0
18676,0
8299,0
9336,0
18209,0
17052,0
871,0
11555,0
19165,0
3532,0
3117,0
128,0
12917,0
15594,0
5784,0
2349,0
16463,0
3546,0
3,0
1056,0
8274,0
18468,0
13178,0
5773,0
11779,0
7049,0
9986,0
6453,0
813,0
1107,0
10157,0
6605,0
10022,0
2852,0
19566,0
5910,0
7348,0
2270,0
2747,0
7179,0
17958,0
8198,0
19314,0
11138,0
10040,0
16455,0
6588,0
11123,0
12437,0
17346,0
12648,0
6697,0
1409,0
1861,0
11456,0
17932,0
17115,0
17950,0
2481,0
11228,0
50,0
17210,0
17285,0
11077,0
7144,0
17758,0
8406,0
1411,0
10642,0
17125,0
16354,0
7783,0
18941,0
9501,0
9439,0
3056,0
18060,0
3116,0
10401,0
7712,0
19113,0
11903,0
19847,0
5653,0
2188,0
17956,0
19718,0
6635,0
7684,0
7556,0
2694,0
332,0
2364,0
17443,0
134,0
125,0
83,0
2805,0
17086,0
493,0
3021,0
19281,0
9424,0
2945,0
9358,0
12154,0
12160,0
15995,0
10419,0
19409,0
533,0
6367,0
19668,0
6206,0
10178,0
9240,0
9900,0
15688,0
3059,0
996,0
16991,0
17427,0
2942,0
2964,0
13350,0
15999,0
9839,0
15800,0
18039,0
6674,0
5467,0
2474,0
6407,0
18779,0
18258,0
1375,0
16347,0
19362,0
13346,0
876,0
19069,0
16800,0
9373,0
2394,0
9284,0
15766,0
17092,0
6406,0
8985,0
16779,0
9130,0
17978,0
1731,0
6041,0
9201,0
11863,0
10153,0
11521,0
12493,0
19406,0
15992,0
510,0
1851,0
2506,0
1794,0
3492,0
10063,0
16158,0
11970,0
17205,0
13164,0
6975,0
487,0
12622,0
2438,0
18979,0
18307,0
13231,0
8780,0
8769,0
8294,0
5904,0
19639,0
9261,0
11424,0
7472,0
3514,0
15759,0
8670,0
11575,0
11563,0
16230,0
8023,0
10250,0
17274,0
7524,0
6916,0
8998,0
19453,0
1006,0
11884,0
6825,0
6735,0
16248,0
5766,0
11255,0
1771,0
17768,0
16873,0
18820,0
18868,0
7847,0
8693,0
1911,0
17379,0
19178,0
7397,0
12729,0
9551,0
7753,0
8361,0
19930,0
18232,0
17566,0
19381,0
18718,0
18565,0
442,0
5873,0
15902,0
8892,0
3531,0
1094,0
16253,0
15957,0
9734,0
10820,0
2933,0
6662,0
6022,0
19593,0
17826,0
9702,0
11173,0
5728,0
17312,0
7893,0
764,0
9806,0
16515,0
5791,0
7709,0
6183,0
3450,0
1332,0
281,0
12228,0
2379,0
16727,0
12124,0
342,0
7502,0
1669,0
13206,0
18503,0
6937,0
3542,0
5834,0
2015,0
428,0
12777,0
422,0
18637,0
16483,0
17667,0
13103,0
1023,0
17624,0
17143,0
11011,0
2433,0
5621,0
6962,0
3154,0
3306,0
11327,0
19902,0
15991,0
16767,0
5805,0
9916,0
8641,0
16601,0
8273,0
1746,0
7519,0
1613,0
11710,0
11392,0
16825,0
297,0
9680,0
13113,0
11240,0
6726,0
10552,0
8235,0
7090,0
1000,0
11224,0
17121,0
11468,0
8369,0
18193,0
12398,0
11658,0
8863,0
2888,0
7766,0
8848,0
11976,0
10684,0
924,0
11070,0
19233,0
19318,0
9931,0
11140,0
17911,0
3527,0
6409,0
6484,0
10236,0
7928,0
1177,0
3380,0
12090,0
10273,0
16785,0
17778,0
2376,0
5694,0
2070,0
1703,0
3134,0
605,0
10704,0
2880,0
8639,0
10740,0
12730,0
10185,0
18968,0
12230,0
10838,0
6394,0
10216,0
17018,0
19680,0
7860,0
3332,0
6132,0
10326,0
17420,0
10858,0
289,0
572,0
12750,0
19870,0
9773,0
13083,0
2567,0
11973,0
6576,0
16631,0
19474,0
5880,0
7276,0
18588,0
13015,0
2709,0
18469,0
11581,0
1745,0
755,0
578,0
6621,0
9213,0
19176,0
2380,0
3126,0
2202,0
6393,0
2816,0
2098,0
11418,0
3533,0
7621,0
18681,0
17000,0
1620,0
3537,0
19524,0
5582,0
8329,0
16160,0
7679,0
11878,0
12851,0
7799,0
16357,0
6318,0
19809,0
10191,0
9666,0
576,0
1421,0
17822,0
8232,0
8334,0
11694,0
260,0
11874,0
12594,0
8373,0
18740,0
10856,0
11565,0
15959,0
19479,0
9677,0
9644,0
1680,0
13331,0
8700,0
19831,0
5832,0
18321,0
5487,0
881,0
2149,0
7041,0
1939,0
19579,0
7162,0
10411,0
10187,0
8355,0
15734,0
17117,0
2060,0
6164,0
16855,0
9250,0
540,0
1285,0
7118,0
17370,0
12781,0
11648,0
17485,0
6105,0
5937,0
2692,0
8475,0
6886,0
8730,0
911,0
15966,0
1657,0
17757,0
10758,0
7297,0
17460,0
16846,0
10206,0
18062,0
17643,0
11103,0
16715,0
5871,0
7720,0
17386,0
7798,0
1053,0
12674,0
1183,0
18478,0
19748,0
16841,0
8913,0
1459,0
10179,0
12296,0
7107,0
19926,0
17336,0
10229,0
5819,0
17856,0
12976,0
12149,0
6266,0
6560,0
10445,0
9711,0
1565,0
16324,0
15989,0
7245,0
1614,0
1688,0
6159,0
9736,0
2390,0
9279,0
12714,0
16550,0
18470,0
5934,0
12203,0
649,0
10883,0
16438,0
15697,0
2934,0
11676,0
17787,0
8665,0
367,0
6914,0
19036,0
9256,0
12285,0
16605,0
13137,0
10116,0
11516,0
17475,0
15686,0
13214,0
7785,0
11462,0
12634,0
16783,0
11105,0
7214,0
7899,0
19301,0
18895,0
1317,0
1223,0
12678,0
11484,0
3140,0
2921,0
11256,0
5502,0
15776,0
16143,0
875,0
349,0
17801,0
2725,0
9694,0
7156,0
13265,0
5710,0
10499,0
10596,0
17759,0
12482,0
870,0
13352,0
10988,0
12419,0
6468,0
15812,0
11702,0
5430,0
12362,0
5510,0
19121,0
18800,0
6350,0
18120,0
10701,0
19092,0
10731,0
18095,0
6694,0
10335,0
17881,0
5577,0
7644,0
19763,0
12720,0
11738,0
7048,0
3132,0
18858,0
6429,0
11543,0
7517,0
2897,0
530,0
7080,0
17554,0
16406,0
13289,0
3067,0
3178,0
11217,0
12796,0
18127,0
8359,0
3430,0
12097,0
11151,0
7904,0
2387,0
6322,0
18207,0
7324,0
7025,0
18322,0
8698,0
17011,0
953,0
19924,0
17540,0
8380,0
3299,0
9655,0
7249,0
11115,0
18599,0
19341,0
8706,0
18777,0
9307,0
18239,0
1956,0
11269,0
2869,0
496,0
9344,0
10905,0
8459,0
3434,0
16815,0
18817,0
7761,0
9524,0
10042,0
2618,0
17665,0
11135,0
171,0
16970,0
6619,0
10689,0
10956,0
16503,0
2903,0
7758,0
15901,0
7013,0
11771,0
7010,0
1512,0
2401,0
17863,0
12642,0
2157,0
2020,0
6035,0
9441,0
17582,0
5855,0
8101,0
5841,0
17259,0
17160,0
7685,0
9473,0
16131,0
9786,0
6521,0
10031,0
11993,0
1248,0
7040,0
12844,0
931,0
18890,0
817,0
6124,0
17426,0
3464,0
18932,0
16999,0
1103,0
2984,0
1593,0
17593,0
941,0
7129,0
9012,0
11309,0
11355,0
16086,0
12207,0
18297,0
17694,0
11155,0
916,0
13170,0
12638,0
12382,0
17100,0
12854,0
18630,0
17358,0
938,0
17707,0
5853,0
19138,0
2304,0
12741,0
9045,0
19103,0
12299,0
782,0
6983,0
11558,0
10270,0
16847,0
3297,0
19189,0
9463,0
7805,0
9517,0
12748,0
1134,0
7776,0
3145,0
1931,0
5524,0
2399,0
19852,0
19708,0
10480,0
16197,0
2087,0
19026,0
6328,0
148,0
18049,0
18482,0
15715,0
8779,0
10016,0
142,0
9843,0
2637,0
18728,0
10697,0
7834,0
707,0
5404,0
11004,0
11984,0
19731,0
18390,0
19960,0
19780,0
15876,0
8276,0
19247,0
9027,0
2796,0
19356,0
15607,0
294,0
9,0
13357,0
12129,0
11457,0
19170,0
11476,0
19605,0
7901,0
2372,0
16175,0
2441,0
17646,0
16637,0
11672,0
9699,0
10421,0
18940,0
9748,0
19432,0
9571,0
11236,0
6038,0
11994,0
7737,0
1654,0
10097,0
3243,0
1462,0
7649,0
12889,0
7696,0
13330,0
10174,0
7579,0
8336,0
18512,0
2754,0
12505,0
16043,0
1218,0
19735,0
11193,0
16592,0
16375,0
16739,0
12940,0
157,0
8327,0
19071,0
18679,0
7295,0
12161,0
19183,0
10646,0
6863,0
8202,0
5774,0
11388,0
8785,0
10969,0
2328,0
11975,0
5623,0
1833,0
2500,0
8326,0
17361,0
12310,0
7983,0
12771,0
13176,0
10493,0
11664,0
16690,0
17323,0
10912,0
8775,0
6320,0
16604,0
586,0
10871,0
836,0
19093,0
9351,0
11391,0
19478,0
5706,0
16012,0
12091,0
16556,0
12190,0
10512,0
5483,0
7283,0
9272,0
18837,0
15622,0
5500,0
8811,0
277,0
7450,0
6809,0
10080,0
17577,0
17942,0
5402,0
1903,0
17815,0
9728,0
7771,0
16630,0
2732,0
1499,0
9396,0
17594,0
15968,0
11701,0
10400,0
15782,0
5709,0
2779,0
16415,0
6006,0
12448,0
19136,0
3253,0
13364,0
1469,0
12564,0
11232,0
8518,0
17933,0
15634,0
15750,0
16799,0
1637,0
17400,0
17313,0
13201,0
17833,0
17263,0
670,0
10361,0
15604,0
12885,0
747,0
16473,0
16275,0
18776,0
552,0
3055,0
2025,0
19423,0
9190,0
2287,0
9103,0
2418,0
6979,0
3029,0
9825,0
7020,0
2038,0
1042,0
16181,0
18859,0
7828,0
9206,0
9530,0
16261,0
18888,0
17373,0
9566,0
18848,0
10103,0
772,0
13209,0
9991,0
19367,0
2982,0
19868,0
12406,0
9277,0
3107,0
18313,0
17574,0
11787,0
12848,0
7318,0
5939,0
8277,0
5898,0
19618,0
1752,0
7145,0
19447,0
19325,0
17670,0
568,0
7109,0
16433,0
7574,0
12711,0
16265,0
2324,0
9504,0
19358,0
7104,0
7633,0
10085,0
6704,0
3350,0
7955,0
16245,0
15589,0
10916,0
2425,0
17530,0
11681,0
2130,0
7061,0
9919,0
10041,0
6667,0
18842,0
9448,0
7600,0
9482,0
7896,0
5770,0
525,0
18874,0
891,0
19259,0
16743,0
2864,0
11896,0
8815,0
16493,0
3309,0
2012,0
18534,0
17762,0
16309,0
8967,0
11825,0
10922,0
10580,0
569,0
11629,0
7789,0
12911,0
11736,0
954,0
12787,0
1189,0
17322,0
537,0
11420,0
11076,0
1801,0
13354,0
2691,0
1166,0
19920,0
17499,0
9228,0
12528,0
2528,0
16870,0
17163,0
9104,0
1225,0
7978,0
13266,0
18519,0
6798,0
6966,0
6970,0
12062,0
8869,0
12247,0
16314,0
10629,0
15802,0
10222,0
12829,0
1992,0
17453,0
1287,0
11797,0
12148,0
8171,0
18918,0
16644,0
18047,0
10311,0
6383,0
19514,0
6837,0
19144,0
15717,0
7130,0
708,0
8356,0
6965,0
8257,0
13184,0
1112,0
10945,0
6770,0
5972,0
10892,0
19321,0
12292,0
10115,0
5804,0
13210,0
10352,0
7892,0
15940,0
1240,0
19401,0
19130,0
7440,0
19025,0
10032,0
8989,0
8494,0
1641,0
9285,0
8669,0
1515,0
17217,0
7099,0
18006,0
8182,0
1929,0
7159,0
1696,0
12282,0
3353,0
5520,0
17377,0
18902,0
8757,0
3468,0
240,0
16578,0
17307,0
1448,0
874,0
17899,0
18184,0
18720,0
10685,0
9561,0
981,0
6438,0
16840,0
8654,0
10557,0
10100,0
1571,0
11296,0
15760,0
10878,0
11867,0
12664,0
10682,0
12464,0
1628,0
3276,0
7008,0
18105,0
631,0
901,0
11252,0
19778,0
12162,0
5749,0
13125,0
8438,0
3522,0
18481,0
11989,0
12092,0
9856,0
7240,0
7275,0
10420,0
18304,0
10257,0
11692,0
9483,0
9092,0
10112,0
683,0
10899,0
7442,0
1208,0
18516,0
12726,0
11153,0
2613,0
9744,0
13075,0
7647,0
6571,0
16164,0
16843,0
6949,0
19125,0
12610,0
11983,0
19046,0
10000,0
7058,0
2913,0
8552,0
7678,0
10219,0
3074,0
6013,0
17756,0
5891,0
11869,0
9259,0
338,0
1588,0
9593,0
137,0
10781,0
2996,0
1748,0
5858,0
18869,0
8160,0
8107,0
1599,0
8516,0
6832,0
5702,0
5417,0
742,0
10739,0
16495,0
6687,0
18091,0
2395,0
2236,0
1837,0
10778,0
88,0
13080,0
522,0
9769,0
3034,0
9078,0
1744,0
13258,0
19533,0
3400,0
11067,0
11885,0
10801,0
16831,0
8915,0
6634,0
17294,0
8279,0
19052,0
11371,0
17746,0
1642,0
1507,0
15631,0
12442,0
5913,0
11851,0
11096,0
17642,0
6001,0
12415,0
10259,0
11776,0
7698,0
2656,0
10510,0
11768,0
10753,0
6290,0
13380,0
7594,0
8033,0
6496,0
12025,0
9994,0
11268,0
17610,0
9054,0
6861,0
3518,0
9836,0
2074,0
7001,0
11599,0
13369,0
10470,0
9508,0
2615,0
978,0
2308,0
17850,0
7533,0
11248,0
608,0
9087,0
15987,0
11130,0
11332,0
1381,0
1179,0
17640,0
8918,0
16709,0
12785,0
16754,0
2769,0
7962,0
1692,0
2249,0
13049,0
18982,0
16250,0
8511,0
56,0
